timestamp,actual_x,actual_y,actual_theta,target_id,target_name,target_type,target_info,planned_x,planned_y,planned_theta,error_distance,error_angle,cur_ie,cur_ir
2025-05-02 11:36:33,-0.506699,-0.418314,168.506,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00883524,0.70927,0.0314785,0.921283
2025-05-02 11:36:46,-2.81009,-0.0905389,171.011,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0397262,0.563708,0.0506446,0.933528
2025-05-02 11:37:14,-0.510234,-0.417043,168.56,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00629749,0.655287,0.0342604,0.90388
2025-05-02 11:37:27,-2.81856,-0.0902618,171.058,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0317292,0.610804,0.0522121,0.934706
2025-05-02 11:37:55,-0.511759,-0.418569,168.64,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00415685,0.576067,0.0327903,0.928654
2025-05-02 11:38:08,-2.81628,-0.0911585,171.018,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0341785,0.570059,0.0506084,0.931977
2025-05-02 11:38:36,-0.511351,-0.415793,168.54,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00644745,0.676014,0.0335883,0.927536
2025-05-02 11:38:49,-2.81713,-0.0889794,171.017,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0325792,0.569869,0.050286,0.932174
2025-05-02 11:39:17,-0.50789,-0.418166,168.524,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00776467,0.69183,0.0342436,0.926759
2025-05-02 11:39:30,-2.81767,-0.0886632,171.06,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0319589,0.612974,0.0499707,0.92204
2025-05-02 11:39:58,-0.503874,-0.419873,168.528,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0112903,0.687232,0.034373,0.926352
2025-05-02 11:40:11,-2.81324,-0.0911403,171.019,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.036978,0.571993,0.0509855,0.932362
2025-05-02 11:40:39,-0.51352,-0.417624,168.526,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00376196,0.689769,0.0331298,0.927095
2025-05-02 11:40:52,-2.81732,-0.090427,171.03,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0329322,0.582863,0.0504158,0.932401
2025-05-02 11:41:20,-0.516845,-0.415471,168.517,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00583002,0.698974,0.0332246,0.928367
2025-05-02 11:41:33,-2.81826,-0.0892672,171.166,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.031625,0.718972,0.0491705,0.933062
2025-05-02 11:42:01,-0.51963,-0.416303,168.489,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00654779,0.72686,0.0327697,0.927787
2025-05-02 11:42:14,-2.8157,-0.0907978,171.018,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0345705,0.571001,0.0501817,0.931937
2025-05-02 11:42:42,-0.51316,-0.41756,168.593,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00398297,0.622209,0.0328039,0.926437
2025-05-02 11:42:57,-2.81859,-0.0905984,171.008,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0318343,0.561032,0.0500612,0.932362
2025-05-02 11:43:25,-0.504868,-0.421464,168.621,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0102459,0.594294,0.0352049,0.926815
2025-05-02 11:43:38,-2.8114,-0.0912783,170.998,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
